model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,fourier_features,scale
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6770454212683,91.22576028622541,0.028308572247624397,0.2998957633972168,0.0001,3,64,2,1,cuda,100,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,61.28739684320167,0.028114404529333115,0.3558487892150879,0.0001,3,64,2,1,cuda,100,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.2547167838018,61.28739684320167,0.03057273104786873,0.32949399948120117,0.0001,3,64,2,1,cuda,100,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.6511109542337,61.28739684320167,0.027852538973093033,0.33043336868286133,0.0001,3,64,2,1,cuda,100,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.8444768657964,61.28739684320167,0.027462255209684372,0.3294377326965332,0.0001,3,64,2,1,cuda,100,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1393.266666928129,61.28739684320167,0.02891181781888008,0.3297691345214844,0.0001,3,64,2,1,cuda,100,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1624.6409622866465,61.28739684320167,0.029130922630429268,0.332244873046875,0.0001,3,64,2,1,cuda,100,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1909.8950201849063,61.28739684320167,0.03153584897518158,0.3313872814178467,0.0001,3,64,2,1,cuda,100,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.4168954463687,61.28739684320167,0.027748016640543938,0.34011101722717285,0.0001,3,64,2,1,cuda,100,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1441.0333077100067,61.28739684320167,0.02957518771290779,0.33051633834838867,0.0001,3,64,2,1,cuda,100,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,61.28739684320167,0.027994873002171516,0.3423922061920166,0.0001,3,64,2,1,cuda,100,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.813411196871,91.22576028622541,0.027007142081856728,1.3633396625518799,0.0001,3,64,2,1,cuda,500,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,91.22576028622541,0.029698548838496208,1.36161470413208,0.0001,3,64,2,1,cuda,500,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,91.22576028622541,0.0273203756660223,1.3625829219818115,0.0001,3,64,2,1,cuda,500,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,91.22576028622541,0.027001481503248215,1.3633453845977783,0.0001,3,64,2,1,cuda,500,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,91.22576028622541,0.02732088416814804,1.364600419998169,0.0001,3,64,2,1,cuda,500,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,91.22576028622541,0.027761850506067276,1.3667173385620117,0.0001,3,64,2,1,cuda,500,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,91.22576028622541,0.03042803704738617,1.3641271591186523,0.0001,3,64,2,1,cuda,500,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,91.22576028622541,0.027387844398617744,1.3680250644683838,0.0001,3,64,2,1,cuda,500,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,91.22576028622541,0.026977382600307465,1.3841228485107422,0.0001,3,64,2,1,cuda,500,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,91.22576028622541,0.027541665360331535,1.3771731853485107,0.0001,3,64,2,1,cuda,500,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8371480714525,61.28739684320167,0.027561698108911514,1.653337001800537,0.0001,3,64,2,1,cuda,500,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1898.7633973393574,61.28739684320167,0.028840122744441032,1.6372249126434326,0.0001,3,64,2,1,cuda,500,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.4002533571788,61.28739684320167,0.026056384667754173,1.6377284526824951,0.0001,3,64,2,1,cuda,500,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.8624328041333,61.28739684320167,0.026243150234222412,1.6403436660766602,0.0001,3,64,2,1,cuda,500,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1389.1964106425703,61.28739684320167,0.02607560344040394,1.6590063571929932,0.0001,3,64,2,1,cuda,500,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,61.28739684320167,0.02769571542739868,1.6363718509674072,0.0001,3,64,2,1,cuda,500,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.4511810261881,61.28739684320167,0.030664052814245224,1.663487434387207,0.0001,3,64,2,1,cuda,500,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,61.28739684320167,0.026418248191475868,1.6407926082611084,0.0001,3,64,2,1,cuda,500,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,61.28739684320167,0.026625167578458786,1.6629130840301514,0.0001,3,64,2,1,cuda,500,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,61.28739684320167,0.027394555509090424,1.6475446224212646,0.0001,3,64,2,1,cuda,500,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.7633973393574,91.22576028622541,0.02680961601436138,2.731642007827759,0.0001,3,64,2,1,cuda,1000,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1906.9851149389224,91.22576028622541,0.029162967577576637,2.732132911682129,0.0001,3,64,2,1,cuda,1000,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1522.6021324882865,91.22576028622541,0.02556915394961834,2.784597635269165,0.0001,3,64,2,1,cuda,1000,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1407.620914648176,91.22576028622541,0.024922944605350494,2.751616954803467,0.0001,3,64,2,1,cuda,1000,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1335.2890572707497,91.22576028622541,0.025001464411616325,2.758410930633545,0.0001,3,64,2,1,cuda,1000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.7840685659303,91.22576028622541,0.027105871587991714,2.7368686199188232,0.0001,3,64,2,1,cuda,1000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,91.22576028622541,0.02978857047855854,2.747924327850342,0.0001,3,64,2,1,cuda,1000,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,91.22576028622541,0.02714935876429081,2.728548049926758,0.0001,3,64,2,1,cuda,1000,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,91.22576028622541,0.026590242981910706,2.7367959022521973,0.0001,3,64,2,1,cuda,1000,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,91.22576028622541,0.027600795030593872,2.7236716747283936,0.0001,3,64,2,1,cuda,1000,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1381.723209243223,61.28739684320167,0.022970957681536674,3.2678372859954834,0.0001,3,64,2,1,cuda,1000,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1703.7910613809404,61.28739684320167,0.025778789073228836,3.2666876316070557,0.0001,3,64,2,1,cuda,1000,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1442.8202288319947,61.28739684320167,0.02377629093825817,3.2679011821746826,0.0001,3,64,2,1,cuda,1000,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1419.2288411458333,61.28739684320167,0.025061948224902153,3.2685306072235107,0.0001,3,64,2,1,cuda,1000,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1388.361585665579,61.28739684320167,0.02617037482559681,3.265951156616211,0.0001,3,64,2,1,cuda,1000,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.639632749749,61.28739684320167,0.027110103517770767,3.2685718536376953,0.0001,3,64,2,1,cuda,1000,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1906.1869953773428,61.28739684320167,0.02955453470349312,3.267587900161743,0.0001,3,64,2,1,cuda,1000,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,61.28739684320167,0.02666332945227623,3.2683935165405273,0.0001,3,64,2,1,cuda,1000,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1428.4876733496485,61.28739684320167,0.025782691314816475,3.2662620544433594,0.0001,3,64,2,1,cuda,1000,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1385.4118819026105,61.28739684320167,0.02602498233318329,3.273385524749756,0.0001,3,64,2,1,cuda,1000,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1559.8259012612953,91.22576028622541,0.025252340361475945,5.439995288848877,0.0001,3,64,2,1,cuda,2000,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1761.7926210048527,91.22576028622541,0.02655155211687088,5.443006992340088,0.0001,3,64,2,1,cuda,2000,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1378.7506654221052,91.22576028622541,0.02344648540019989,5.443244695663452,0.0001,3,64,2,1,cuda,2000,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1382.5567935805723,91.22576028622541,0.024602821096777916,5.4415459632873535,0.0001,3,64,2,1,cuda,2000,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1377.706164501757,91.22576028622541,0.025766758248209953,5.4407854080200195,0.0001,3,64,2,1,cuda,2000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8121849376673,91.22576028622541,0.02733556367456913,5.448438405990601,0.0001,3,64,2,1,cuda,2000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1905.415327978581,91.22576028622541,0.029481638222932816,5.44337010383606,0.0001,3,64,2,1,cuda,2000,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.3702100066935,91.22576028622541,0.026448940858244896,5.444551944732666,0.0001,3,64,2,1,cuda,2000,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1377.3829183923192,91.22576028622541,0.024694573134183884,5.442558765411377,0.0001,3,64,2,1,cuda,2000,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1312.6453574715529,91.22576028622541,0.02492029406130314,5.441962480545044,0.0001,3,64,2,1,cuda,2000,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1206.0151988160978,61.28739684320167,0.020072268322110176,6.5304248332977295,0.0001,3,64,2,1,cuda,2000,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1243.5973137341032,61.28739684320167,0.019161883741617203,6.529155254364014,0.0001,3,64,2,1,cuda,2000,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1258.4033294636881,61.28739684320167,0.021643953397870064,6.53122615814209,0.0001,3,64,2,1,cuda,2000,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1105.7816304279618,61.28739684320167,0.020297260954976082,6.5274498462677,0.0001,3,64,2,1,cuda,2000,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,936.873008962935,61.28739684320167,0.01830458641052246,6.528326511383057,0.0001,3,64,2,1,cuda,2000,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1618.1220716198127,61.28739684320167,0.026486847549676895,6.529562473297119,0.0001,3,64,2,1,cuda,2000,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1676.42437458166,61.28739684320167,0.02576066553592682,6.528693437576294,0.0001,3,64,2,1,cuda,2000,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1243.7074561265897,61.28739684320167,0.02177191711962223,6.530938625335693,0.0001,3,64,2,1,cuda,2000,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1209.550485797356,61.28739684320167,0.022503387182950974,6.527722120285034,0.0001,3,64,2,1,cuda,2000,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1209.983423276439,61.28739684320167,0.023518409579992294,6.5302605628967285,0.0001,3,64,2,1,cuda,2000,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8727971782964,60.97473096851335,0.028546804562211037,0.38939380645751953,0.0001,3,64,3,1,cuda,100,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,60.97473096851335,0.030453871935606003,0.38645339012145996,0.0001,3,64,3,1,cuda,100,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,60.97473096851335,0.027429869398474693,0.38814425468444824,0.0001,3,64,3,1,cuda,100,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,60.97473096851335,0.027068093419075012,0.3866419792175293,0.0001,3,64,3,1,cuda,100,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,60.97473096851335,0.027876440435647964,0.3864786624908447,0.0001,3,64,3,1,cuda,100,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,60.97473096851335,0.028168363496661186,0.3866438865661621,0.0001,3,64,3,1,cuda,100,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,60.97473096851335,0.03063870780169964,0.3879697322845459,0.0001,3,64,3,1,cuda,100,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,60.97473096851335,0.02718466706573963,0.3865177631378174,0.0001,3,64,3,1,cuda,100,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,60.97473096851335,0.02725142613053322,0.3903505802154541,0.0001,3,64,3,1,cuda,100,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,60.97473096851335,0.02783476747572422,0.38625240325927734,0.0001,3,64,3,1,cuda,100,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,45.96646836127636,0.02778511494398117,0.44048166275024414,0.0001,3,64,3,1,cuda,100,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.1560905078647,45.96646836127636,0.03090600296854973,0.44093847274780273,0.0001,3,64,3,1,cuda,100,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,45.96646836127636,0.02717936597764492,0.4401082992553711,0.0001,3,64,3,1,cuda,100,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,45.96646836127636,0.027048226445913315,0.44069337844848633,0.0001,3,64,3,1,cuda,100,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,45.96646836127636,0.02763727679848671,0.44090867042541504,0.0001,3,64,3,1,cuda,100,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,45.96646836127636,0.02847910486161709,0.4417448043823242,0.0001,3,64,3,1,cuda,100,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,45.96646836127636,0.03026876039803028,0.44062137603759766,0.0001,3,64,3,1,cuda,100,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,45.96646836127636,0.02720571681857109,0.4405088424682617,0.0001,3,64,3,1,cuda,100,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,45.96646836127636,0.027063461020588875,0.442471981048584,0.0001,3,64,3,1,cuda,100,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,45.96646836127636,0.028005415573716164,0.44084644317626953,0.0001,3,64,3,1,cuda,100,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.7719811537818,60.97473096851335,0.0269255880266428,1.9199082851409912,0.0001,3,64,3,1,cuda,500,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1731.437235922858,60.97473096851335,0.02640586346387863,1.9211318492889404,0.0001,3,64,3,1,cuda,500,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,60.97473096851335,0.02692052721977234,1.919266939163208,0.0001,3,64,3,1,cuda,500,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,60.97473096851335,0.02661607228219509,1.9192092418670654,0.0001,3,64,3,1,cuda,500,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,60.97473096851335,0.027435675263404846,1.9194223880767822,0.0001,3,64,3,1,cuda,500,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,60.97473096851335,0.027829967439174652,1.9197475910186768,0.0001,3,64,3,1,cuda,500,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1906.965757561496,60.97473096851335,0.029715005308389664,1.920100450515747,0.0001,3,64,3,1,cuda,500,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,60.97473096851335,0.0271508377045393,1.9195797443389893,0.0001,3,64,3,1,cuda,500,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,60.97473096851335,0.027045289054512978,1.9199488162994385,0.0001,3,64,3,1,cuda,500,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,60.97473096851335,0.027830427512526512,1.9191560745239258,0.0001,3,64,3,1,cuda,500,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8786657044845,45.96646836127636,0.027391688898205757,2.1917383670806885,0.0001,3,64,3,1,cuda,500,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1718.1338008283133,45.96646836127636,0.02607589401304722,2.1905999183654785,0.0001,3,64,3,1,cuda,500,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.0075000522925,45.96646836127636,0.02590174786746502,2.189741849899292,0.0001,3,64,3,1,cuda,500,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1133.9923025435073,45.96646836127636,0.02104268968105316,2.1906700134277344,0.0001,3,64,3,1,cuda,500,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1095.9023306768743,45.96646836127636,0.02125152014195919,2.1899566650390625,0.0001,3,64,3,1,cuda,500,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,45.96646836127636,0.027512092143297195,2.1916849613189697,0.0001,3,64,3,1,cuda,500,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,45.96646836127636,0.03001844696700573,2.191028118133545,0.0001,3,64,3,1,cuda,500,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,45.96646836127636,0.026930594816803932,2.190335512161255,0.0001,3,64,3,1,cuda,500,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1430.8473058902275,45.96646836127636,0.026195194572210312,2.1922237873077393,0.0001,3,64,3,1,cuda,500,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6272943335844,45.96646836127636,0.02710920013487339,2.191023111343384,0.0001,3,64,3,1,cuda,500,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1609.6276460006693,60.97473096851335,0.02687886543571949,3.8380215167999268,0.0001,3,64,3,1,cuda,1000,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1822.6093475464359,60.97473096851335,0.027800343930721283,3.837843656539917,0.0001,3,64,3,1,cuda,1000,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1505.1684799092202,60.97473096851335,0.02555544301867485,3.8390052318573,0.0001,3,64,3,1,cuda,1000,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1393.1649436286814,60.97473096851335,0.02535100467503071,3.8374266624450684,0.0001,3,64,3,1,cuda,1000,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1320.7812591511881,60.97473096851335,0.025206737220287323,3.836226224899292,0.0001,3,64,3,1,cuda,1000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1535.5987243243808,60.97473096851335,0.025325775146484375,3.837630271911621,0.0001,3,64,3,1,cuda,1000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1796.7511504350737,60.97473096851335,0.027567315846681595,3.8360867500305176,0.0001,3,64,3,1,cuda,1000,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.3820346490127,60.97473096851335,0.02662719413638115,3.836880683898926,0.0001,3,64,3,1,cuda,1000,32,20
