model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,250.4145096009036,22.721758502896183,0.003632530802860856,40.39421105384827,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,231.28345412901606,22.721758502896183,0.003819570643827319,40.360766887664795,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,406.4770579714692,22.721758502896183,0.007087099831551313,40.3597207069397,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,200.40492830697792,22.721758502896183,0.0036575207486748695,40.39088463783264,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,396.1118941913487,22.721758502896183,0.006998432334512472,40.35991144180298,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,180.6597640562249,22.721758502896183,0.002940841019153595,50.44765543937683,0.001,3,128,3,1,cuda,5000,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,429.57564764265396,22.721758502896183,0.00651110615581274,50.45116209983826,0.001,3,128,3,1,cuda,5000,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,191.5356595653447,22.721758502896183,0.00317781837657094,50.45431852340698,0.001,3,128,3,1,cuda,5000,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,202.57902443105758,22.721758502896183,0.0034773454535752535,50.45207214355469,0.001,3,128,3,1,cuda,5000,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.67470533174367,22.721758502896183,0.0064980871975421906,50.44392204284668,0.001,3,128,3,1,cuda,5000,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,294.94514777861446,22.721758502896183,0.004444433841854334,50.44834637641907,0.001,3,128,3,1,cuda,5000,True,100,45
