model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,input_scale,weight_scale
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,179.21858527861446,3.7918593756970984,0.0034252507612109184,80.47107028961182,0.0001,3,256,3,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,168.61049667419678,3.7918593756970984,0.003375066677108407,80.55063152313232,0.0001,3,256,3,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,165.58899791875837,3.7918593756970984,0.003471042262390256,80.5287914276123,0.0001,3,256,3,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1599.1994501443273,2.848416466513992,0.027798203751444817,5.247580051422119,0.0001,3,256,4,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1808.6722201305222,2.848416466513992,0.025790341198444366,5.244591236114502,0.0001,3,256,4,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1405.7316440240127,2.848416466513992,0.021525070071220398,5.24512505531311,0.0001,3,256,4,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1330.0488398908133,2.848416466513992,0.02170349471271038,5.248917579650879,0.0001,3,256,4,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1384.4472538591867,2.848416466513992,0.02923555299639702,5.244569778442383,0.0001,3,256,4,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,314.686843729083,2.848416466513992,0.00500317569822073,26.22026562690735,0.0001,3,256,4,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,369.64748969837683,2.848416466513992,0.005649759899824858,26.222508668899536,0.0001,3,256,4,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.7145313022925,2.848416466513992,0.004986939020454884,26.25861167907715,0.0001,3,256,4,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,291.72933530998995,2.848416466513992,0.005228535737842321,26.208547353744507,0.0001,3,256,4,1,cuda,500,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,293.8186247594545,2.848416466513992,0.004926795605570078,26.228976011276245,0.0001,3,256,4,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,213.39928986780455,2.848416466513992,0.0036513437516987324,52.41960859298706,0.0001,3,256,4,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,244.15298825510374,2.848416466513992,0.0039592585526406765,52.41079878807068,0.0001,3,256,4,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,201.01620413947455,2.848416466513992,0.003766297595575452,52.40230965614319,0.0001,3,256,4,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,183.43600704902946,2.848416466513992,0.0035102935507893562,52.42623710632324,0.0001,3,256,4,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,186.11775879559906,2.848416466513992,0.0036506811156868935,52.40715980529785,0.0001,3,256,4,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,202.5446891733601,2.848416466513992,0.0029838739428669214,104.80972075462341,0.0001,3,256,4,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,233.11471798652946,2.848416466513992,0.0033079672139137983,104.8819637298584,0.0001,3,256,4,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,173.7260278091533,2.848416466513992,0.002932401606813073,104.86809492111206,0.0001,3,256,4,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,159.90815344712183,2.848416466513992,0.0030161666218191385,104.82114315032959,0.0001,3,256,4,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,153.92276658718205,2.848416466513992,0.003066378179937601,104.87970232963562,0.0001,3,256,4,1,cuda,2000,256.0,1.0
