model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,sample_fraction,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,370.0782518093206,22.721758502896183,0.0088730193674564,8.058286666870117,0.001,128,3,0.3,2000,True,100,45,34.51457984873616
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,320.8736678484772,22.721758502896183,0.0067637977190315,8.058647871017456,0.001,128,3,0.3,2000,True,100,45,35.13417470117606
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.7272945950468,22.721758502896183,0.0080064358189702,8.064171552658081,0.001,128,3,0.3,2000,True,100,45,35.245857609853005
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,373.6613184508869,22.721758502896183,0.0081781009212136,8.053799390792847,0.001,128,3,0.3,2000,True,100,45,34.47273406905758
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.8674162797021,22.721758502896183,0.0070410221815109,8.065277099609375,0.001,128,3,0.3,2000,True,100,45,35.530804929512996
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,296.1523764328146,22.721758502896183,0.0069351056590676,8.062954664230347,0.001,128,3,0.3,2000,True,100,45,35.48236326841564
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,307.8448337621319,22.721758502896183,0.0074246660806238,8.058659076690674,0.001,128,3,0.3,2000,True,100,45,35.31419679088492
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,294.72601996527777,22.721758502896183,0.0070562944747507,8.058321952819824,0.001,128,3,0.3,2000,True,100,45,35.50333069420393
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,329.6169887884873,22.721758502896183,0.0080194640904665,8.0865638256073,0.001,128,3,0.3,2000,True,100,45,35.01741961194219
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,303.8003681392236,22.721758502896183,0.0071505834348499,8.105164527893066,0.001,128,3,0.3,2000,True,100,45,35.37163252970617
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,326.0001268093206,22.721758502896183,0.0073559298180043,8.05387806892395,0.001,128,3,0.3,2000,True,100,45,35.06533779764864
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,387.43623190679386,22.721758502896183,0.0091909253969788,8.059600353240967,0.001,128,3,0.3,2000,True,100,45,34.315513165311174
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,332.66090534011045,22.721758502896183,0.0079606836661696,8.063450813293457,0.001,128,3,0.3,2000,True,100,45,34.977497836442666
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,257.77625083668005,22.721758502896183,0.0064419908449053,8.064967632293701,0.001,128,3,0.3,2000,True,100,45,36.085086458571155
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,242.0536089671185,22.721758502896183,0.0057013882324099,8.074084758758545,0.001,128,3,0.3,2000,True,100,45,36.358399865048256
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,229.8227192624665,22.721758502896183,0.0048671942204236,8.06584644317627,0.001,128,3,0.3,2000,True,100,45,36.583585898516844
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,217.8368160140562,22.721758502896183,0.0046185669489204,8.074690818786621,0.001,128,3,0.3,2000,True,100,45,36.816202682024944
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,194.27960409345715,22.721758502896183,0.004385351203382,8.05844235420227,0.001,128,3,0.3,2000,True,100,45,37.31324338978455
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,248.404202748494,22.721758502896183,0.0056791873648762,8.055758953094482,0.001,128,3,0.3,2000,True,100,45,36.24592609375917
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,205.94380255396587,22.721758502896183,0.0050819045864045,8.062695264816284,0.001,128,3,0.3,2000,True,100,45,37.060028214579596
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,212.68597305890228,22.721758502896183,0.0050865039229393,8.058045625686646,0.001,128,3,0.3,2000,True,100,45,36.92012700255966
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,276.8349962349397,22.721758502896183,0.0055030947551131,8.056248426437378,0.001,128,3,0.3,2000,True,100,45,35.77530557957054
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,232.9048550974732,22.721758502896183,0.0055551682598888,8.065526008605957,0.001,128,3,0.3,2000,True,100,45,36.525730069045245
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,186.23994284429384,22.721758502896183,0.0041945534758269,8.063696384429932,0.001,128,3,0.3,2000,True,100,45,37.496787190791444
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,184.10240833124163,22.721758502896183,0.0043763858266174,8.071159839630127,0.001,128,3,0.3,2000,True,100,45,37.546920790130606
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,178.59102294595047,22.721758502896183,0.0042985929176211,8.058998823165894,0.001,128,3,0.3,2000,True,100,45,37.67891923906731
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,168.5016890478581,22.721758502896183,0.0038466085679829,8.05876898765564,0.001,128,3,0.3,2000,True,100,45,37.93147290203721
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,175.74376019703814,22.721758502896183,0.0043569505214691,8.058570623397827,0.001,128,3,0.3,2000,True,100,45,37.74871634478368
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,207.05630072372824,22.721758502896183,0.0050952448509633,8.054488897323608,0.001,128,3,0.3,2000,True,100,45,37.03663098145486
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,265.90522375962183,22.721758502896183,0.0055359895341098,8.063506841659546,0.001,128,3,0.3,2000,True,100,45,35.950246795525054
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,284.7819298025435,22.721758502896183,0.0062421387992799,8.091563940048218,0.001,128,3,0.3,2000,True,100,45,35.652391201085166
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,180.2782484103079,22.721758502896183,0.0039597558788955,8.05912160873413,0.001,128,3,0.3,2000,True,100,45,37.638082189678464
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,148.87769044929718,22.721758502896183,0.003177072154358,8.055914402008057,0.001,128,3,0.3,2000,True,100,45,38.469219258347735
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,185.89429724104752,22.721758502896183,0.0044452156871557,8.068246841430664,0.001,128,3,0.3,2000,True,100,45,37.50485481828614
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,262.4769952204652,22.721758502896183,0.0056199096143245,8.06223440170288,0.001,128,3,0.3,2000,True,100,45,36.00660303069382
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,189.03976975610777,22.721758502896183,0.0036865950096398,8.058048725128174,0.001,128,3,0.3,2000,True,100,45,37.43198369098093
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,156.00685554718876,22.721758502896183,0.0035124246496707,8.055371284484863,0.001,128,3,0.3,2000,True,100,45,38.26607865406885
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,211.41050530245985,22.721758502896183,0.0050582219846546,8.059164762496948,0.001,128,3,0.3,2000,True,100,45,36.94624984520701
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,362.0338515520415,22.721758502896183,0.0080413660034537,8.059027194976807,0.001,128,3,0.3,2000,True,100,45,34.61002368137491
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,367.9537394369143,22.721758502896183,0.0085357939824461,8.063472986221313,0.001,128,3,0.3,2000,True,100,45,34.53958327838587
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.707257415077,22.721758502896183,0.0067144455388188,10.000848770141602,0.001,128,3,0.4,2000,True,100,45,35.533180582559254
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,375.1346348937416,22.721758502896183,0.0087114749476313,9.998275518417358,0.001,128,3,0.4,2000,True,100,45,34.45564385845811
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,295.9439254413487,22.721758502896183,0.0071692508645355,9.992573976516724,0.001,128,3,0.4,2000,True,100,45,35.48542118716279
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,268.8786251777945,22.721758502896183,0.0066512553021311,9.992940664291382,0.001,128,3,0.4,2000,True,100,45,35.90195269921646
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,282.53789899180055,22.721758502896183,0.0070913364179432,9.996280431747437,0.001,128,3,0.4,2000,True,100,45,35.6867483742915
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,366.0587388616968,22.721758502896183,0.0087022548541426,9.995424509048462,0.001,128,3,0.4,2000,True,100,45,34.562007696112126
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,295.18745685868475,22.721758502896183,0.0068261618725955,10.003796100616457,0.001,128,3,0.4,2000,True,100,45,35.496536493179605
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,366.02420227786143,22.721758502896183,0.0089936768636107,9.998876094818115,0.001,128,3,0.4,2000,True,100,45,34.56241745973184
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,333.9147200782296,22.721758502896183,0.0073834448121488,9.995725870132446,0.001,128,3,0.4,2000,True,100,45,34.961159841366864
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,451.4595216804719,22.721758502896183,0.0104352692142128,9.99719738960266,0.001,128,3,0.4,2000,True,100,45,33.65132731656619
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,350.8199987449799,22.721758502896183,0.0084954630583524,9.992461919784546,0.001,128,3,0.4,2000,True,100,45,34.74667206099803
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,297.48199176915995,22.721758502896183,0.0060299118049442,10.00061845779419,0.001,128,3,0.4,2000,True,100,45,35.46290868154617
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,290.57981666248327,22.721758502896183,0.0075584040023386,9.994727373123167,0.001,128,3,0.4,2000,True,100,45,35.564861033492164
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,359.36870659722223,22.721758502896183,0.0082994252443313,9.99364423751831,0.001,128,3,0.4,2000,True,100,45,34.64211292198514
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,311.5607442792001,22.721758502896183,0.0077753090299665,9.992289781570436,0.001,128,3,0.4,2000,True,100,45,35.26208816123797
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,306.63428061203143,22.721758502896183,0.0070783803239464,9.99498438835144,0.001,128,3,0.4,2000,True,100,45,35.33130842970179
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,282.1019560010877,22.721758502896183,0.0066484198905527,9.994438409805298,0.001,128,3,0.4,2000,True,100,45,35.69345451347867
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,272.47606964315594,22.721758502896183,0.0063514774665236,9.997793674468994,0.001,128,3,0.4,2000,True,100,45,35.84423182625223
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.3855578564257,22.721758502896183,0.0078864954411983,9.997276067733765,0.001,128,3,0.4,2000,True,100,45,35.25060601309091
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,334.1057472075803,22.721758502896183,0.0081639504060149,9.99971318244934,0.001,128,3,0.4,2000,True,100,45,34.95867602434344
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.05474894369144,22.721758502896183,0.0070810113102197,9.996613264083862,0.001,128,3,0.4,2000,True,100,45,35.396658806141126
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,364.9402741173025,22.721758502896183,0.0086347423493862,10.002209186553957,0.001,128,3,0.4,2000,True,100,45,34.57529754841342
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,339.5288746130355,22.721758502896183,0.0082546500489115,9.993642807006836,0.001,128,3,0.4,2000,True,100,45,34.88874834798967
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,254.44832585550532,22.721758502896183,0.0061500156298279,10.001195192337036,0.001,128,3,0.4,2000,True,100,45,36.14151950991881
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,236.76298030664324,22.721758502896183,0.0053543476387858,9.996164321899414,0.001,128,3,0.4,2000,True,100,45,36.454377506545384
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,260.52753069569945,22.721758502896183,0.0056765456683933,9.995774269104004,0.001,128,3,0.4,2000,True,100,45,36.038979255558544
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,196.25961528405287,22.721758502896183,0.0039787548594176,9.992531538009644,0.001,128,3,0.4,2000,True,100,45,37.26920605579043
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,208.6374952936747,22.721758502896183,0.0050589796155691,9.993236780166626,0.001,128,3,0.4,2000,True,100,45,37.00359188416689
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,221.428117417587,22.721758502896183,0.0051959496922791,9.99894094467163,0.001,128,3,0.4,2000,True,100,45,36.745187810772954
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,203.53441631107765,22.721758502896183,0.00496470881626,9.995510816574097,0.001,128,3,0.4,2000,True,100,45,37.11113692698657
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,202.05378022506693,22.721758502896183,0.0047704335302114,9.995614290237429,0.001,128,3,0.4,2000,True,100,45,37.14284568695034
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,285.6496323837015,22.721758502896183,0.0057651177048683,9.996049404144289,0.001,128,3,0.4,2000,True,100,45,35.63917879284692
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,219.4130885521252,22.721758502896183,0.0051927170716226,9.993789911270142,0.001,128,3,0.4,2000,True,100,45,36.784890179786274
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,182.77452256944449,22.721758502896183,0.0038676063995808,9.993458032608032,0.001,128,3,0.4,2000,True,100,45,37.57835890622216
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,169.67051670222557,22.721758502896183,0.0041027753613889,9.993645191192629,0.001,128,3,0.4,2000,True,100,45,37.90145166354938
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,160.6017402945114,22.721758502896183,0.0039932718500494,9.994774341583252,0.001,128,3,0.4,2000,True,100,45,38.14001301745921
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,146.37837417377844,22.721758502896183,0.0033907156903296,9.992330312728882,0.001,128,3,0.4,2000,True,100,45,38.54274629631753
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,169.198336314006,22.721758502896183,0.0042463070712983,9.995361328125,0.001,128,3,0.4,2000,True,100,45,37.91355460354859
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,184.89017266984604,22.721758502896183,0.0044555822387337,9.996860265731812,0.001,128,3,0.4,2000,True,100,45,37.528377207267994
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,259.23397365503683,22.721758502896183,0.005265871528536,9.995598316192629,0.001,128,3,0.4,2000,True,100,45,36.060596317998325
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,279.3444010416667,22.721758502896183,0.0062741818837821,9.993722200393677,0.001,128,3,0.4,2000,True,100,45,35.73611577638928
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,168.71640860316265,22.721758502896183,0.0037532371934503,10.013250350952148,0.001,128,3,0.4,2000,True,100,45,37.92594226585383
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,147.30187677794513,22.721758502896183,0.0032619554549455,9.997185707092283,0.001,128,3,0.4,2000,True,100,45,38.515432685292595
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,162.64106948627844,22.721758502896183,0.0039248573593795,9.998985528945925,0.001,128,3,0.4,2000,True,100,45,38.085213273177395
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,236.1057079882028,22.721758502896183,0.0048738452605903,9.996595859527588,0.001,128,3,0.4,2000,True,100,45,36.466450622482355
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,209.10958809195117,22.721758502896183,0.0044562700204551,9.993373155593872,0.001,128,3,0.4,2000,True,100,45,36.9937760222412
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,149.83666959504686,22.721758502896183,0.0033949369098991,9.995145559310911,0.001,128,3,0.4,2000,True,100,45,38.44133437313468
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,200.3696047209672,22.721758502896183,0.0046401363797485,9.995983600616457,0.001,128,3,0.4,2000,True,100,45,37.1791970733606
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,389.0801526418173,22.721758502896183,0.0087802354246377,9.993766069412231,0.001,128,3,0.4,2000,True,100,45,34.29712471183554
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,349.2535140562249,22.721758502896183,0.0083104502409696,9.992857694625854,0.001,128,3,0.4,2000,True,100,45,34.76610764252739
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,268.5455454631024,22.721758502896183,0.0062654512003064,11.845467567443848,0.001,128,3,0.5,2000,True,100,45,35.9073359591645
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,363.73915845674367,22.721758502896183,0.0086066043004393,11.844252109527588,0.001,128,3,0.5,2000,True,100,45,34.58961491082624
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,287.5549437332664,22.721758502896183,0.0068098064512014,11.841769933700562,0.001,128,3,0.5,2000,True,100,45,35.61030710244505
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,249.2984777652276,22.721758502896183,0.0064088366925716,11.84239649772644,0.001,128,3,0.5,2000,True,100,45,36.230319220891495
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,278.8623373703146,22.721758502896183,0.00687812641263,11.843680143356323,0.001,128,3,0.5,2000,True,100,45,35.743616855471046
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,383.0591428212852,22.721758502896183,0.0090866927057504,11.847285747528076,0.001,128,3,0.5,2000,True,100,45,34.36485716265924
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.45585336136213,22.721758502896183,0.0071429316885769,11.847623825073242,0.001,128,3,0.5,2000,True,100,45,35.40527827797895
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,386.24679708417,22.721758502896183,0.0093088904395699,11.83962607383728,0.001,128,3,0.5,2000,True,100,45,34.32886657666078
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,333.4447372824632,22.721758502896183,0.0076579563319683,11.84807014465332,0.001,128,3,0.5,2000,True,100,45,34.96727681375058
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,475.1494219063755,22.721758502896183,0.0099780168384313,11.844432353973389,0.001,128,3,0.5,2000,True,100,45,33.429213435532496
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,347.82501621067604,22.721758502896183,0.0085408519953489,11.841078519821169,0.001,128,3,0.5,2000,True,100,45,34.78390734724457
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,334.8922996674197,22.721758502896183,0.0066221170127391,11.846352338790894,0.001,128,3,0.5,2000,True,100,45,34.94846387045066
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.74349089064594,22.721758502896183,0.0077499775215983,11.843815088272097,0.001,128,3,0.5,2000,True,100,45,35.40113638351521
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,345.28526475694446,22.721758502896183,0.0074009937234222,11.843644380569458,0.001,128,3,0.5,2000,True,100,45,34.81573503783683
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,277.87426921226574,22.721758502896183,0.0069858538918197,11.843313455581663,0.001,128,3,0.5,2000,True,100,45,35.75903215219279
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,285.9790045599063,22.721758502896183,0.0066617196425795,11.843311548233032,0.001,128,3,0.5,2000,True,100,45,35.63417398639728
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,285.5896097410475,22.721758502896183,0.0065268250182271,11.841443538665771,0.001,128,3,0.5,2000,True,100,45,35.64009145782746
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,269.3680516336178,22.721758502896183,0.0064616031013429,11.842358589172363,0.001,128,3,0.5,2000,True,100,45,35.89405463772159
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,325.0172669846051,22.721758502896183,0.0080561190843582,11.84580659866333,0.001,128,3,0.5,2000,True,100,45,35.07845114689958
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,299.32597447079985,22.721758502896183,0.007340629119426,11.8464937210083,0.001,128,3,0.5,2000,True,100,45,35.43607143721485
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,274.39129303673025,22.721758502896183,0.0061419834382832,11.846389770507812,0.001,128,3,0.5,2000,True,100,45,35.81381222512612
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,363.6390627614625,22.721758502896183,0.008624636568129,11.848061084747314,0.001,128,3,0.5,2000,True,100,45,34.59081019017691
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,324.8721121465027,22.721758502896183,0.0077997823245823,11.844142198562622,0.001,128,3,0.5,2000,True,100,45,35.08039116771796
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,234.1878738913989,22.721758502896183,0.0057577542029321,11.84495759010315,0.001,128,3,0.5,2000,True,100,45,36.50187144958129
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,191.34539590654285,22.721758502896183,0.0046525662764906,11.843158721923828,0.001,128,3,0.5,2000,True,100,45,37.37933531939723
