model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,outermost_linear,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1266.8413484667838,229.77711024331632,0.0205533765256404,0.3818249702453613,0.001,32,4,100,True,29.17029318887313
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1560.334241915579,229.77711024331632,0.0232619550079107,0.3819458484649658,0.001,32,4,100,True,28.265339094696664
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1310.363934906292,229.77711024331632,0.0218760203570127,0.3823208808898926,0.001,32,4,100,True,29.023596172557596
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1234.6906127112618,229.77711024331632,0.0221213903278112,0.3833711147308349,0.001,32,4,100,True,29.28193402528003
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1232.7649138219545,229.77711024331632,0.0231541041284799,0.383681058883667,0.001,32,4,100,True,29.288712834966667
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1553.0023466260875,229.77711024331632,0.0258682388812303,0.3928556442260742,0.001,32,4,100,False,28.285794368080154
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1918.372045473561,229.77711024331632,0.0423226431012153,0.3836667537689209,0.001,32,4,100,False,27.368187115074328
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1509.9901284826808,229.77711024331632,0.0255753640085458,0.3840911388397217,0.001,32,4,100,False,28.40777440652406
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1447.2565430994812,229.77711024331632,0.0347916595637798,0.3832781314849853,0.001,32,4,100,False,28.592060270626583
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2912.178758000753,229.77711024331632,0.050133179873228,0.3834371566772461,0.001,32,4,100,False,25.55533519049653
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1191.216507958919,229.77711024331632,0.0190795995295047,1.888972282409668,0.001,32,4,500,True,29.437608454989697
