model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,fourier_features,scale,original_psnr
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,144.84529445180837,0.0302095878869295,1.6949093341827393,0.0001,32,4,500,32,10,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,144.84529445180837,0.0271838158369064,1.6907174587249756,0.0001,32,4,500,32,10,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,144.84529445180837,0.0269393995404243,1.712339162826538,0.0001,32,4,500,32,10,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,144.84529445180837,0.0272291079163551,1.6913015842437744,0.0001,32,4,500,32,10,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,144.84529445180837,0.0280200242996215,1.693134069442749,0.0001,32,4,500,32,20,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,144.84529445180837,0.0302219204604625,1.6903886795043943,0.0001,32,4,500,32,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,144.84529445180837,0.0272578299045562,1.6915593147277832,0.0001,32,4,500,32,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,144.84529445180837,0.0270795505493879,1.6906251907348633,0.0001,32,4,500,32,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,144.84529445180837,0.0275295712053775,1.6900606155395508,0.0001,32,4,500,32,20,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1605.273939508032,104.37003683995088,0.0265534278005361,1.960439920425415,0.0001,32,4,500,64,10,28.142023934810254
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,104.37003683995088,0.0298528224229812,1.9900095462799072,0.0001,32,4,500,64,10,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,104.37003683995088,0.0269345194101333,1.965397834777832,0.0001,32,4,500,64,10,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,104.37003683995088,0.0267490446567535,1.9615652561187744,0.0001,32,4,500,64,10,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1385.4737530852576,104.37003683995088,0.026318285614252,1.9834020137786863,0.0001,32,4,500,64,10,28.781532460022937
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,104.37003683995088,0.0280358903110027,1.965392589569092,0.0001,32,4,500,64,20,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,104.37003683995088,0.0298545733094215,1.9860951900482176,0.0001,32,4,500,64,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,104.37003683995088,0.027165949344635,1.961498737335205,0.0001,32,4,500,64,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,104.37003683995088,0.0271310247480869,1.9655494689941408,0.0001,32,4,500,64,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6540968561746,104.37003683995088,0.0272068288177251,1.9612104892730715,0.0001,32,4,500,64,20,28.762202463190995
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,144.84529445180837,0.0277041587978601,3.378795862197876,0.0001,32,4,1000,32,10,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,144.84529445180837,0.0301095899194479,3.3776843547821045,0.0001,32,4,1000,32,10,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1493.458809195114,144.84529445180837,0.025392971932888,3.379989624023437,0.0001,32,4,1000,32,10,28.455582998557077
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.7051212663152,144.84529445180837,0.0264268554747104,3.3787691593170166,0.0001,32,4,1000,32,10,28.638979703163624
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1291.631604543173,144.84529445180837,0.0251432824879884,3.3799352645874023,0.0001,32,4,1000,32,10,29.086128856715966
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,144.84529445180837,0.027791978791356,3.3781235218048096,0.0001,32,4,1000,32,20,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,144.84529445180837,0.0302077829837799,3.384766101837158,0.0001,32,4,1000,32,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,144.84529445180837,0.0270465910434722,3.384430170059204,0.0001,32,4,1000,32,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.8972936014893,144.84529445180837,0.0267972517758607,3.391053438186645,0.0001,32,4,1000,32,20,28.638396805311377
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,144.84529445180837,0.0277030561119318,3.3770313262939453,0.0001,32,4,1000,32,20,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1618.490729846469,104.37003683995088,0.0268430840224027,3.920710563659668,0.0001,32,4,1000,64,10,28.106413325095325
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1898.7340534011043,104.37003683995088,0.0291193407028913,3.918450832366944,0.0001,32,4,1000,64,10,27.412874093216516
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1289.3023644055388,104.37003683995088,0.0222469512373209,3.91706109046936,0.0001,32,4,1000,64,10,29.093967696652246
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,971.3013878430388,104.37003683995088,0.0187977533787488,3.918270111083984,0.0001,32,4,1000,64,10,30.323975394896067
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1390.6575860734606,104.37003683995088,0.0267905984073877,3.9192161560058594,0.0001,32,4,1000,64,10,28.7653133954079
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1611.0550600840863,104.37003683995088,0.0266716554760932,4.067208766937256,0.0001,32,4,1000,64,20,28.12641165466389
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1708.140694287567,104.37003683995088,0.0267002861946821,3.9264986515045166,0.0001,32,4,1000,64,20,27.872279094420698
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,104.37003683995088,0.0270353164523839,3.920212030410767,0.0001,32,4,1000,64,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,104.37003683995088,0.0270716808736324,3.918754816055298,0.0001,32,4,1000,64,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1129.0165479626842,104.37003683995088,0.0227620117366313,3.916969060897827,0.0001,32,4,1000,64,20,29.670512413538912
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1280.788525194528,144.84529445180837,0.021683944389224,6.748705863952637,0.0001,32,4,2000,32,10,29.122741207576432
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1430.0290262612953,144.84529445180837,0.0235387552529573,6.766319751739502,0.0001,32,4,2000,32,10,28.64406696045263
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1482.3213243599398,144.84529445180837,0.0256180744618177,6.752686500549316,0.0001,32,4,2000,32,10,28.488091924448366
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1150.9005958730756,144.84529445180837,0.0216517746448516,6.748806476593018,0.0001,32,4,2000,32,10,29.58713733849799
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1084.840851688002,144.84529445180837,0.0218150168657302,6.750604629516602,0.0001,32,4,2000,32,10,29.843855177745
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1497.2345018093206,144.84529445180837,0.0258507039397954,6.792132377624512,0.0001,32,4,2000,32,20,28.44461722461521
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1682.3436323418675,144.84529445180837,0.0266639366745948,6.767463684082031,0.0001,32,4,2000,32,20,27.938368400713436
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1443.2823259182564,144.84529445180837,0.0252640098333358,6.774580001831055,0.0001,32,4,2000,32,20,28.60400255376119
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1427.292814487115,144.84529445180837,0.0267618782818317,6.755820274353027,0.0001,32,4,2000,32,20,28.65238469366097
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1381.5440093708166,144.84529445180837,0.0267993286252021,6.750864028930664,0.0001,32,4,2000,32,20,28.793868247534526
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1011.2919568900602,104.37003683995088,0.0181098897010087,7.836735963821411,0.0001,32,4,2000,64,10,30.148749955877182
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1198.5321363579317,104.37003683995088,0.020898800343275,7.83204174041748,0.0001,32,4,2000,64,10,29.41101865461409
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1161.1853913048026,104.37003683995088,0.0198142006993293,7.857585906982422,0.0001,32,4,2000,64,10,29.548499853653087
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1043.0839386190596,104.37003683995088,0.0201138611882925,7.834403991699219,0.0001,32,4,2000,64,10,30.014322905684804
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,879.91195249749,104.37003683995088,0.0184180978685617,7.8685081005096436,0.0001,32,4,2000,64,10,30.753123316823444
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1404.0417241884204,104.37003683995088,0.0244141947478055,7.838678359985352,0.0001,32,4,2000,64,20,28.723715347656512
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1906.9866915578984,104.37003683995088,0.0298236850649118,7.833929538726807,0.0001,32,4,2000,64,20,27.394038865564987
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1220.1173182312584,104.37003683995088,0.0220453683286905,7.83472466468811,0.0001,32,4,2000,64,20,29.333499572637773
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1240.1298775832497,104.37003683995088,0.0234387479722499,7.83528470993042,0.0001,32,4,2000,64,20,29.262843779887262
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1174.5860433923192,104.37003683995088,0.0239519067108631,7.834523677825928,0.0001,32,4,2000,64,20,29.49866712581718
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,91.2257602862254,0.0284876581281423,0.2766051292419433,0.0001,64,2,100,32,10,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.4575750920349,91.2257602862254,0.0310844145715236,0.2765066623687744,0.0001,64,2,100,32,10,27.39296661436802
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.443610379016,91.2257602862254,0.0279083959758281,0.2779908180236816,0.0001,64,2,100,32,10,28.35502128049097
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1432.4259864980756,91.2257602862254,0.0282940659672021,0.2775166034698486,0.0001,64,2,100,32,10,28.63679357559348
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6770454212683,91.2257602862254,0.028131615370512,0.2783277034759521,0.0001,64,2,100,32,10,28.76213084803147
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1624.5717649242804,91.2257602862254,0.0292711146175861,0.2771155834197998,0.0001,64,2,100,32,20,28.090126478461983
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0273332914996,91.2257602862254,0.0308417249470949,0.2749800682067871,0.0001,64,2,100,32,20,27.393946309635595
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.3868520958836,91.2257602862254,0.0278691798448562,0.2754311561584472,0.0001,64,2,100,32,20,28.355182557404902
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,91.2257602862254,0.0275952089577913,0.2748706340789795,0.0001,64,2,100,32,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6770454212683,91.2257602862254,0.0283085722476243,0.2998957633972168,0.0001,64,2,100,32,20,28.76213084803147
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,61.28739684320167,0.0281144045293331,0.3558487892150879,0.0001,64,2,100,64,10,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.2547167838015,61.28739684320167,0.0305727310478687,0.3294939994812011,0.0001,64,2,100,64,10,27.393428511555626
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.6511109542337,61.28739684320167,0.027852538973093,0.3304333686828613,0.0001,64,2,100,64,10,28.35443172496089
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.8444768657964,61.28739684320167,0.0274622552096843,0.3294377326965332,0.0001,64,2,100,64,10,28.63855700143732
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1393.266666928129,61.28739684320167,0.02891181781888,0.3297691345214844,0.0001,64,2,100,64,10,28.757173017676358
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1624.6409622866463,61.28739684320167,0.0291309226304292,0.332244873046875,0.0001,64,2,100,64,20,28.089941498067255
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1909.8950201849063,61.28739684320167,0.0315358489751815,0.3313872814178467,0.0001,64,2,100,64,20,27.387420524132885
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.4168954463687,61.28739684320167,0.0277480166405439,0.3401110172271728,0.0001,64,2,100,64,20,28.355097189403473
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1441.0333077100067,61.28739684320167,0.0295751877129077,0.3305163383483886,0.0001,64,2,100,64,20,28.61077529655054
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,61.28739684320167,0.0279948730021715,0.3423922061920166,0.0001,64,2,100,64,20,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.813411196871,91.2257602862254,0.0270071420818567,1.36333966255188,0.0001,64,2,500,32,10,28.092154248121503
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,91.2257602862254,0.0296985488384962,1.36161470413208,0.0001,64,2,500,32,10,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,91.2257602862254,0.0273203756660223,1.3625829219818115,0.0001,64,2,500,32,10,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,91.2257602862254,0.0270014815032482,1.3633453845977783,0.0001,64,2,500,32,10,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,91.2257602862254,0.027320884168148,1.364600419998169,0.0001,64,2,500,32,10,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,91.2257602862254,0.0277618505060672,1.3667173385620115,0.0001,64,2,500,32,20,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,91.2257602862254,0.0304280370473861,1.3641271591186523,0.0001,64,2,500,32,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,91.2257602862254,0.0273878443986177,1.3680250644683838,0.0001,64,2,500,32,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,91.2257602862254,0.0269773826003074,1.3841228485107422,0.0001,64,2,500,32,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,91.2257602862254,0.0275416653603315,1.3771731853485107,0.0001,64,2,500,32,20,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8371480714525,61.28739684320167,0.0275616981089115,1.653337001800537,0.0001,64,2,500,64,10,28.092090763498014
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1898.7633973393572,61.28739684320167,0.028840122744441,1.6372249126434326,0.0001,64,2,500,64,10,27.412806975802347
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.4002533571788,61.28739684320167,0.0260563846677541,1.6377284526824951,0.0001,64,2,500,64,10,28.35514447759345
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.8624328041333,61.28739684320167,0.0262431502342224,1.6403436660766602,0.0001,64,2,500,64,10,28.638502539404836
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1389.1964106425703,61.28739684320167,0.0260756034404039,1.6590063571929932,0.0001,64,2,500,64,10,28.76987896241912
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,61.28739684320167,0.0276957154273986,1.6363718509674072,0.0001,64,2,500,64,20,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.451181026188,61.28739684320167,0.0306640528142452,1.663487434387207,0.0001,64,2,500,64,20,27.392981172553775
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,61.28739684320167,0.0264182481914758,1.6407926082611084,0.0001,64,2,500,64,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,61.28739684320167,0.0266251675784587,1.6629130840301514,0.0001,64,2,500,64,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,61.28739684320167,0.0273945555090904,1.6475446224212646,0.0001,64,2,500,64,20,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.7633973393574,91.2257602862254,0.0268096160143613,2.731642007827759,0.0001,64,2,1000,32,10,28.09228801396366
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1906.9851149389224,91.2257602862254,0.0291629675775766,2.732132911682129,0.0001,64,2,1000,32,10,27.394042456136475
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1522.6021324882863,91.2257602862254,0.0255691539496183,2.784597635269165,0.0001,64,2,1000,32,10,28.3716511505599
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1407.620914648176,91.2257602862254,0.0249229446053504,2.751616954803467,0.0001,64,2,1000,32,10,28.71265837741749
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1335.2890572707497,91.2257602862254,0.0250014644116163,2.758410930633545,0.0001,64,2,1000,32,10,28.94176258805123
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.7840685659305,91.2257602862254,0.0271058715879917,2.7368686199188232,0.0001,64,2,1000,32,20,28.09223272670625
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,91.2257602862254,0.0297885704785585,2.747924327850342,0.0001,64,2,1000,32,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,91.2257602862254,0.0271493587642908,2.728548049926758,0.0001,64,2,1000,32,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,91.2257602862254,0.0265902429819107,2.7367959022521973,0.0001,64,2,1000,32,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,91.2257602862254,0.0276007950305938,2.7236716747283936,0.0001,64,2,1000,32,20,28.762149161719424
