model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,input_scale,weight_scale,original_psnr
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,165.58899791875837,3.7918593756970975,0.0034710422623902,80.5287914276123,0.0001,256,3,2000,256.0,1.0,38.00720070798326
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1599.199450144327,2.848416466513992,0.0277982037514448,5.247580051422119,0.0001,256,4,100,256.0,1.0,28.158489169812697
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1808.6722201305224,2.848416466513992,0.0257903411984443,5.244591236114502,0.0001,256,4,100,256.0,1.0,27.62391680573336
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1405.731644024013,2.848416466513992,0.0215250700712203,5.24512505531311,0.0001,256,4,100,256.0,1.0,28.718491275450155
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1330.0488398908133,2.848416466513992,0.0217034947127103,5.248917579650879,0.0001,256,4,100,256.0,1.0,28.958839600514054
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1384.4472538591867,2.848416466513992,0.029235552996397,5.244569778442383,0.0001,256,4,100,256.0,1.0,28.78475134582402
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,314.686843729083,2.848416466513992,0.0050031756982207,26.22026562690735,0.0001,256,4,500,256.0,1.0,35.21872962241851
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,369.6474896983768,2.848416466513992,0.0056497598998248,26.222508668899536,0.0001,256,4,500,256.0,1.0,34.51963787547349
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.7145313022925,2.848416466513992,0.0049869390204548,26.25861167907715,0.0001,256,4,500,256.0,1.0,35.38718279733454
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,291.72933530998995,2.848416466513992,0.0052285357378423,26.208547353744507,0.0001,256,4,500,256.0,1.0,35.54771446273131
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,293.8186247594545,2.848416466513992,0.00492679560557,26.228976011276245,0.0001,256,4,500,256.0,1.0,35.516722271090096
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,213.39928986780453,2.848416466513992,0.0036513437516987,52.41960859298706,0.0001,256,4,1000,256.0,1.0,36.905585788848576
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,244.1529882551037,2.848416466513992,0.0039592585526406,52.41079878807068,0.0001,256,4,1000,256.0,1.0,36.320895046656446
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,201.01620413947452,2.848416466513992,0.0037662975955754,52.40230965614319,0.0001,256,4,1000,256.0,1.0,37.16520480974934
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,183.43600704902943,2.848416466513992,0.0035102935507893,52.42623710632324,0.0001,256,4,1000,256.0,1.0,37.562669604656534
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,186.11775879559903,2.848416466513992,0.0036506811156868,52.40715980529785,0.0001,256,4,1000,256.0,1.0,37.4996373458867
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,202.5446891733601,2.848416466513992,0.0029838739428669,104.8097207546234,0.0001,256,4,2000,256.0,1.0,37.13230688524412
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,233.11471798652943,2.848416466513992,0.0033079672139137,104.8819637298584,0.0001,256,4,2000,256.0,1.0,36.521818546607186
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,173.7260278091533,2.848416466513992,0.002932401606813,104.86809492111206,0.0001,256,4,2000,256.0,1.0,37.798866590069196
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,159.90815344712183,2.848416466513992,0.0030161666218191,104.8211431503296,0.0001,256,4,2000,256.0,1.0,38.158809405129304
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,153.92276658718205,2.848416466513992,0.0030663781799376,104.87970232963562,0.0001,256,4,2000,256.0,1.0,38.32448688052374
